Prix,Boite_de_vitesses,Mode_de_transmission,Immatriculation
35880048.0,23653165.445305828,19470409.716355532,50070bed-7e59-44fc-a87d-f26f1e448eba
34317724.0,24202373.90138675,33864912.690795355,aa8fff96-e889-4394-a6a0-2c987d2d0301
16391053.0,24202373.90138675,19470409.716355532,24f7f9d9-956a-483f-a676-b75c82a94e8d
62893572.0,36789851.153664306,33864912.690795355,53e2eb0c-b1fb-4904-942c-d01258f9cd1b
25371080.0,26506478.679209866,33864912.690795355,28272b25-0077-4278-9191-dbac7d9e7462
16998624.0,14065157.677058354,19470409.716355532,fa9780ac-3947-40d1-8d34-53f5ee9e5e37
22700440.0,24678235.832407784,19470409.716355532,8bd00637-a939-4a14-a6ee-57cd50e2feeb
30545445.0,29295262.692050073,41172700.47964377,dff4e5de-4b32-4052-9745-722eb56559ab
23242580.0,24202373.90138675,19470409.716355532,d7a70a5d-21ba-4682-a5eb-be33423f9cad
24702752.0,24881245.477915,19470409.716355532,8094b73d-dba8-402a-aa16-660473edb3bd
37832286.0,36789851.153664306,33864912.690795355,3e6a22a7-5041-402b-bec9-9e07a48b02cc
19395523.0,21891063.633705564,19470409.716355532,4a5da4ce-0fd1-4247-8ef0-0d4a83fbeba9
38437186.0,56590681.6535342,41172700.47964377,1f311695-db88-4b80-b6ee-f970ac15a109
21678920.0,24202373.90138675,19470409.716355532,e7f76c9d-e57c-4ce3-8c6d-d8471e32e980
30211615.0,36789851.153664306,41172700.47964377,68486880-8219-4792-aa0c-91904ebf2d1c
69570172.0,40158231.57353714,33864912.690795355,4a685cd5-5623-40c1-bcae-b6bb14bbad23
10453553.0,14065157.677058354,19470409.716355532,94fca944-45c5-433a-afed-dc0fbcdcb41e
4199581.0,6858093.216200304,7465621.600713013,ac52ed7e-c927-4f41-9d6b-170121819592
31246488.0,21891063.633705564,19470409.716355532,6ba567b9-8992-44d7-8975-72e95f918371
24369590.0,24202373.90138675,19470409.716355532,227ecc68-3268-41bb-a7ff-e0661788b1ee
29276891.0,36789851.153664306,33864912.690795355,6f158ce1-d42d-4c12-a818-501dd01bd0e7
11143245.0,14065157.677058354,19470409.716355532,68207bb1-30fb-4dc2-a643-b662dadc9679
16150695.0,6858093.216200304,7465621.600713013,5401718d-2114-4376-97f2-75d1d4615619
7143294.0,10725118.066160789,7465621.600713013,9748c436-44b8-4606-8855-fbec520022e4
10137749.0,14065157.677058354,19470409.716355532,783cb184-e250-4f49-b43e-a8c265408b90
24696743.0,25565068.316584736,19470409.716355532,eb33a85f-13fd-431e-a28b-a7827020b849
13753796.0,24202373.90138675,19470409.716355532,a94a0e67-f301-4adb-af6d-48b1f6f3b561
19295374.0,21043661.273426056,41172700.47964377,3ec9c0fb-4d3a-49bc-80df-2c0e30d6b1ad
27380737.0,24202373.90138675,19470409.716355532,ab4f92e5-7453-4bd3-83c9-6a65aec6608a
41261388.0,56590681.6535342,41172700.47964377,f66fb282-587a-441e-96b8-48281675efbf
33423060.0,29290372.973263122,19470409.716355532,8b277857-5d4c-4af0-818d-4131a04d7ec5
34050660.0,29437328.610117294,19470409.716355532,65238e77-6ca3-4db6-827b-f62032ab7c0c
12278267.0,24202373.90138675,19470409.716355532,136267e7-0bdc-42dc-adcc-19a68002d204
6139134.0,6858093.216200304,7465621.600713013,dcb3ef7f-5182-48d6-95db-0c62037fa2e9
19889591.0,24202373.90138675,41172700.47964377,eb643ae6-f8ef-427a-89f9-e9042aa402cc
26479396.0,21891063.633705564,19470409.716355532,dbb46321-6999-431a-8629-23296caa6b3b
48071520.0,40158231.57353714,33864912.690795355,b2900cb6-d36f-4bce-a1a4-e0e0ba6d91b2
25063956.0,24202373.90138675,19470409.716355532,79528a01-5076-42d6-aca2-de5d5fd7a70b
23738651.0,24202373.90138675,33864912.690795355,d866284a-e169-4891-b22f-562c70d4d53b
21425209.0,24202373.90138675,19470409.716355532,ca538846-d651-4702-bd33-8412306efee1
17926671.0,10725118.066160789,7465621.600713013,d5458e89-df66-45a6-ba6b-db1e34d10927
16224138.0,12685580.654903455,19470409.716355532,cbd1a01c-11a8-441d-87b2-64dd7ee698d4
14988967.0,14065157.677058354,19470409.716355532,dc0183aa-68be-4348-a9e4-bf14d81c8187
22779224.0,14065157.677058354,7465621.600713013,ebf5fa51-bb9a-46d4-b82a-f69918d2f011
18527565.0,14065157.677058354,41172700.47964377,aa65afa2-dbfd-4955-b558-8a830b4801ff
26439336.0,24202373.90138675,33864912.690795355,679b8d0f-c95b-4a44-8374-81fed3452e79
30512062.0,34212183.78684155,41172700.47964377,5ff4cc29-78ee-48ba-8c26-78cfcb808511
22306521.0,24202373.90138675,34927072.57614895,8a67a12d-64c0-408c-9d4e-5015d840dfe2
11343543.0,10725118.066160789,7465621.600713013,c0500ca1-ab6f-4846-9ecb-c037223d5536
24155939.0,24202373.90138675,19470409.716355532,f12df1b8-0e78-40db-a815-eb7c6a3428bb
12618774.0,14065157.677058354,19470409.716355532,ae508eec-e2ba-40be-81a5-38d0cdd82d93
29817696.0,34212183.78684155,41172700.47964377,837eb9af-4fac-4047-bea1-27f7b6b9db5c
21765716.0,24202373.90138675,19470409.716355532,d16c6103-6ac7-4e96-b04a-0e5b75ffaab9
66725940.0,35024646.505911104,19470409.716355532,26772019-73ff-46ec-9e92-67247f89a155
10655854.0,12685580.654903455,19470409.716355532,fdbc70ae-8b10-4d63-89ac-81b3ccdf8ac1
6603157.0,2232150.4466731064,7465621.600713013,ffc744ec-4dbf-4856-8e6e-2e4ae858234c
12377081.0,21043661.273426056,19470409.716355532,3f4d7fe0-44b5-4306-b2f2-881913f98337
15479029.0,14065157.677058354,19470409.716355532,9d2b8a2a-d16e-4860-ad2c-85fb90e99cf5
24636654.0,24202373.90138675,19470409.716355532,5454e646-6540-4307-bf53-762ca3f188f6
9079508.0,10725118.066160789,7465621.600713013,6875ed81-df60-41e6-b27e-6587129bfc73
20931141.0,24202373.90138675,19470409.716355532,082035ed-6495-48c3-99ca-e155a38c9fe0
17753079.0,14065157.677058354,19470409.716355532,c30b6de3-7b39-44e9-86a7-c41af54e6b96
28208635.0,36789851.153664306,34927072.57614895,29c6374a-d5a0-4e41-acf3-461eb0df8b0d
17492692.0,25565068.316584736,19470409.716355532,17353a24-2096-4bba-be23-a6742a8a571b
18996262.0,14065157.677058354,33864912.690795355,362a91e0-0afb-4b2f-ac03-76c1d111a896
7811622.0,14065157.677058354,19470409.716355532,9dada223-32eb-4907-8498-13d28d93c59f
10444873.0,14065157.677058354,33864912.690795355,f4d0d206-d797-4e2c-b513-1f544cb23d9f
16264865.0,24678235.832407784,19470409.716355532,2a62d192-8337-4f60-bd82-d9495a7554e0
19695970.0,24202373.90138675,19470409.716355532,4defbd35-4652-4a61-a460-084b1ef01be7
31366667.0,24202373.90138675,33864912.690795355,6fb9e8e1-ffcd-4588-a0e4-ee86d1d7cad7
36120406.0,47314850.72588492,33864912.690795355,cb37024d-33c3-4ba1-8d18-653aaf8b5892
34618171.0,24202373.90138675,33864912.690795355,d3760542-e52c-45c5-a174-247e0f586587
16123989.0,21043661.273426056,19470409.716355532,82fdcaa7-b4bd-49ee-a361-2a945002d64f
26539485.0,36789851.153664306,33864912.690795355,0afb2b39-aa4c-4e6d-942d-38b97aea21d4
65570889.0,35024646.505911104,35372498.8908031,c865c17b-0e92-4da9-9614-c184206d5e1e
24569888.0,29809416.300904978,19470409.716355532,24fd787a-ed0d-419c-9309-4ab26f0ef9b5
27481553.0,21043661.273426056,33864912.690795355,8b838e9c-3c77-47dd-aeeb-a098530ffc9a
20941156.0,24202373.90138675,25517806.32511886,fd4237cc-e0c7-483b-8ead-7ac539cb1bb6
5217763.0,10725118.066160789,7465621.600713013,1f382e48-b844-4e36-b4e4-669e8ff899b7
6135795.0,6858093.216200304,7465621.600713013,cffbd235-4cf6-488d-805b-314c879d983f
10682560.0,14065157.677058354,19470409.716355532,65aa5547-e8b9-4fd8-b32c-ce07b0c45118
18861395.0,24678235.832407784,19470409.716355532,27394ece-edbc-44f1-9471-ccbce997ff7b
15322797.0,24202373.90138675,19470409.716355532,c57dda1f-29bd-435e-ae12-ef5e5298c763
98744243.0,46520929.20483209,41172700.47964377,a3f74820-9e57-431c-883d-6b2bcc8bdec6
31313254.0,36467322.421829894,19470409.716355532,50af3f88-88a7-4c90-b996-77ee5b4a6746
10362083.0,14065157.677058354,19470409.716355532,87eeddfb-7299-44d9-b04b-09a08dfcfd97
23101036.0,40158231.57353714,33864912.690795355,4b4937a9-c678-4c5d-95fc-7c66c02cd726
35686427.0,36789851.153664306,33864912.690795355,41de0d12-7067-40d8-a968-08d2af3557d5
1067588.0,2232150.4466731064,7465621.600713013,22723ccb-9545-4acd-8029-406474f9a6f4
13170929.0,14065157.677058354,19470409.716355532,27c30653-3904-46ed-a016-cdce6626a00c
24436356.0,23653165.445305828,19470409.716355532,da83f885-0b0b-4388-b7bf-0aafe7c525ab
44913488.0,29809416.300904978,41172700.47964377,bf85d6c9-d504-46c1-94f5-665edfd61fab
51336377.0,56590681.6535342,41172700.47964377,3ab2943a-7827-482b-9494-8ff86bb8802b
11349552.0,10725118.066160789,7465621.600713013,81b663b9-a79b-4832-b9a7-0eb5ea3bd26e
34785086.0,40158231.57353714,33864912.690795355,a5be8167-239b-4490-a023-11cfb432aea0
21598801.0,24202373.90138675,19470409.716355532,57e46757-a218-4b10-9f7b-c84578f593e5
12218178.0,24678235.832407784,19470409.716355532,0b2e104b-af7c-4834-b324-dce5788816f6
18961544.0,24202373.90138675,19470409.716355532,60321087-e77c-4747-accb-0d5bef38ee4b
16991947.0,24202373.90138675,19470409.716355532,f3a5f501-cf99-45e2-9b58-b58be3a1602a
7537881.0,14065157.677058354,19470409.716355532,2f0c064f-73db-45b1-9d3f-df61af13b871
30291734.0,24202373.90138675,19470409.716355532,02ddac73-3d5a-4cee-ac57-43c57a656dad
60790443.0,56590681.6535342,41172700.47964377,649bf2d2-8250-44f0-809d-94996d242700
14745271.0,14065157.677058354,19470409.716355532,4230866f-d3c2-4cce-8bfe-5c1e559db1a1
1134354.0,6858093.216200304,19470409.716355532,824bd2d8-f3ee-4f8b-95ee-f54291001cf5
16210785.0,29809416.300904978,19470409.716355532,a2f5eb48-51df-455d-abdf-4dd9c138d717
20971201.0,24678235.832407784,19470409.716355532,bc7fd902-8dc5-43de-9ad1-79190f118284
20764226.0,36789851.153664306,19470409.716355532,4a20209e-46f7-4506-9622-ef5698f94e78
34150809.0,34212183.78684155,33864912.690795355,996e488f-2b0f-400d-a3cd-ecbb656368c8
10615794.0,14065157.677058354,19470409.716355532,82b5b27b-d4ef-4dc1-bd10-a434574c5561
22500142.0,29295262.692050073,19470409.716355532,c6cd4027-2a98-4c0b-9abc-d9ce530a1f1d
19896268.0,36789851.153664306,33864912.690795355,289f92ee-1d50-4f07-bba3-0e9a183c334e
8717637.0,14065157.677058354,19470409.716355532,abfd4568-4504-4fe9-b0cb-428c3087881c
24629977.0,24202373.90138675,19470409.716355532,f140740e-f8bf-4519-aa61-e38393dec8d6
25070633.0,24202373.90138675,33864912.690795355,b9b6b252-ad00-4008-9c4b-276653b84495
29377040.0,21043661.273426056,19470409.716355532,e6f3d7a9-0423-4666-b3db-50e02a757ca7
28375550.0,24202373.90138675,41172700.47964377,890daff9-8376-47f6-a7c3-2abf85e89025
18554271.0,29437328.610117294,19470409.716355532,c1390abc-d470-46e8-a5ce-e91e33498258
9180993.0,14065157.677058354,19470409.716355532,0ce9a062-349c-4f62-be36-d3d119b73483
23134419.0,24202373.90138675,19470409.716355532,64380da7-7a36-4a13-a68a-25bbd4d5ed7d
25598084.0,36789851.153664306,19470409.716355532,6b69dde6-cf8c-4c10-b759-dd42923efa9a
9647687.0,14065157.677058354,19470409.716355532,2d118a25-0003-43f7-bdea-ffe9cf6a5fb2
21391826.0,24202373.90138675,19470409.716355532,146332fd-fac4-429d-a22b-65ab19372e8e
34034636.0,40158231.57353714,41172700.47964377,8a3ec37e-9d4a-425a-ac91-a395e7c09251
1802682.0,6858093.216200304,7465621.600713013,c6f50c07-cd87-449d-906e-c4ff2d5bd052
25533989.0,24678235.832407784,19470409.716355532,ed87e7d2-2608-4c0f-bd98-038d21ad2cec
8045303.0,14065157.677058354,19470409.716355532,8539a5b7-f7df-42ae-8340-50020566faf9
11850965.0,24678235.832407784,19470409.716355532,e82a2eeb-7520-4595-a61c-d036b58ff5f1
19348787.0,24202373.90138675,19470409.716355532,763e93f5-9f15-4f17-a580-ccb6a3a9c5e7
7658060.0,14065157.677058354,19470409.716355532,4ab337a0-a7d8-4bcd-ab69-d74a08875e4f
18560948.0,24202373.90138675,19470409.716355532,08881723-8f54-4caf-af0e-bbc45369fbef
15175912.0,14065157.677058354,19470409.716355532,4ddac890-26a9-466e-9766-f13440f13546
2937036.0,2232150.4466731064,7465621.600713013,d2daaf8f-d7dd-43bb-9350-ad3db5d3b63d
16611381.0,24202373.90138675,19470409.716355532,e90b432c-9c73-4d92-a746-2c3675a49c4e
25237548.0,24202373.90138675,33864912.690795355,dd411e47-cc48-4a0b-bbb6-f56b5c738538
28666650.0,27398114.595948987,41172700.47964377,52b78a37-afb5-4aee-b681-5078c1691543
19662587.0,29295262.692050073,19470409.716355532,bf5042b9-438e-47ff-99a2-8d556c30e4e1
9068826.0,14065157.677058354,19470409.716355532,ca3c32b8-3a0c-403b-88d1-925c34b16344
57018164.0,40158231.57353714,41172700.47964377,6a67671a-a89d-4a42-9f34-c03a32179845
16157372.0,24202373.90138675,19470409.716355532,e95070ad-b5ad-453a-8d5b-6d678bcf1735
20897758.0,21043661.273426056,35372498.8908031,5677d5cf-ec95-4c7a-9f95-f11aadfdb61e
867290.0,2232150.4466731064,7465621.600713013,51f8c457-bc73-41d7-96ad-e776e1cad469
22566908.0,23653165.445305828,19470409.716355532,351e045b-cd33-49f3-9d30-f67590ac809c
19295374.0,23653165.445305828,19470409.716355532,fed05fae-ba2a-4917-9558-571369e2f786
28609231.0,24202373.90138675,33864912.690795355,f8a4faf6-013b-4562-ac2a-75254d3fad6f
26439336.0,36467322.421829894,19470409.716355532,f38ce8b0-b1ea-45f8-9d57-e924f987c00a
13997492.0,14065157.677058354,19470409.716355532,fb3d8ffb-9859-4499-931d-dbf20a66b0df
19195225.0,24678235.832407784,19470409.716355532,00802ac8-5024-4b83-ab5a-a7e1b193fb1f
7494484.0,21051690.857532315,7465621.600713013,ae975308-ac5f-4a60-8607-cb455dddce71
19308727.0,25565068.316584736,19470409.716355532,38568171-ec99-4610-9cd3-f07171c1af51
34785086.0,29437328.610117294,41172700.47964377,beeacf79-d9d2-4e54-8e37-068e6b5b8184
22333227.0,24202373.90138675,19470409.716355532,7f9cefc5-6a9e-473d-8f38-540e79614cc4
32111775.0,24202373.90138675,33864912.690795355,31e19d28-3930-4f6c-b288-e0e71680c52a
26839932.0,29437328.610117294,33864912.690795355,c76eddf4-692c-48a6-8bdc-b2c204db07df
38690897.0,40158231.57353714,33864912.690795355,802a70c7-f959-4aa3-983b-c9d6e0a0b796
30712360.0,24881245.477915,33864912.690795355,f9b6f9dc-39c1-4bb5-ab05-52725bb39117
33345611.0,29295262.692050073,33864912.690795355,c1610a40-6f22-4356-9d42-6ab63f438ad3
33983894.0,36789851.153664306,41172700.47964377,b8cff8eb-b1d8-4658-8a8a-7be515128f76
11503782.0,14065157.677058354,19470409.716355532,47da1632-5d9b-4342-9c7a-676f1afa07d0
14955584.0,24202373.90138675,19470409.716355532,476230df-3e57-4461-ab67-1452d6c92af7
37048453.0,24202373.90138675,41172700.47964377,cf1804b8-86b0-49a4-ba3d-7a7531021b05
23668547.0,29809416.300904978,19470409.716355532,61a7d279-638b-4318-b58b-4c7ffaa70fa0
15155882.0,24202373.90138675,19470409.716355532,2e780aea-bf9a-40f6-a6a2-6b82e6fbe626
21712303.0,29295262.692050073,35372498.8908031,7d700e7e-6ae3-4aa7-9ffc-17304affe08e
19562438.0,24202373.90138675,19470409.716355532,2749dba4-64c3-46d1-8e3c-eb51d2586af6
6555086.0,14065157.677058354,19470409.716355532,87afc533-94c6-4285-ab35-e5439b5e448b
25504612.0,24202373.90138675,33864912.690795355,df0e3eb4-bb6d-4592-b2e6-704d5bd81f57
27707890.0,24202373.90138675,19470409.716355532,663b75b0-2e88-415f-af21-d4da647f8424
30249004.0,24202373.90138675,33864912.690795355,2d150c36-35af-41fe-8e47-44cbe05d850b
39128882.0,24202373.90138675,41172700.47964377,5f06a36b-71f3-4080-98f0-a63b07b66e93
6850192.0,14065157.677058354,19470409.716355532,8c958028-884c-41a7-8946-306bc5dad12b
21966014.0,23653165.445305828,19470409.716355532,02ead5da-e4bb-4dab-bbd0-4680a3d3c968
14788669.0,24202373.90138675,19470409.716355532,3ee75e15-de9c-4303-8570-a9559ee1d7c4
5978895.0,10725118.066160789,7465621.600713013,05e8c2b3-525e-4402-8b79-6626c0728027
37188662.0,29295262.692050073,41172700.47964377,24d6a9c8-4396-4f7a-b503-efca186e749e
31318595.0,24202373.90138675,19470409.716355532,faa55141-f7a6-4129-a675-c1e5dea433f1
27339342.0,24202373.90138675,33864912.690795355,5d9526a9-c876-4ac6-a2cc-85970708e401
26479396.0,24202373.90138675,19470409.716355532,febe4e8c-d620-4fa5-9f5e-e01e9c58758d
14020860.0,14065157.677058354,19470409.716355532,3ff8552c-39d1-431f-98f4-b34a97203733
97010998.0,29809416.300904978,33864912.690795355,d30c6230-ad6c-4989-88b6-89e6eb78571e
15489712.0,24202373.90138675,19470409.716355532,97804111-8d71-4b93-888b-db3631347f54
16557968.0,14065157.677058354,19470409.716355532,2dea38d2-edb3-4386-8989-3f93529937c2
15009664.0,21878635.001519013,19470409.716355532,2cae0f5d-90e7-4a48-bd6c-dd2c02ef6862
66098340.0,40158231.57353714,35372498.8908031,34f9bff6-201d-467d-b4d7-804496282e61
34811792.0,36789851.153664306,33864912.690795355,728c61d2-b9aa-4806-8af2-a45fc6cc7a2c
48605648.0,36789851.153664306,33864912.690795355,eb132504-f931-4621-b5c7-7321bcecf45a
28399586.0,29437328.610117294,33864912.690795355,2f942dfe-7216-4f96-9a6d-c7b0ccc2c2f0
20764226.0,29437328.610117294,19470409.716355532,3ad411e1-089e-4fac-ae24-3ad55f64bf0f
27908188.0,29437328.610117294,21990898.34885446,1f65ad80-4795-4cbe-ad3d-1ed0fcd3735f
22066163.0,29295262.692050073,19470409.716355532,a64ba524-bf07-4ba8-bcf3-8460ee31f481
22066163.0,24202373.90138675,19470409.716355532,d7b03cd4-b72f-47cb-8d4e-62eb62fe3fbd
20603988.0,24202373.90138675,19470409.716355532,782dde5f-05d2-484e-8445-393fa2dcbcaf
35789247.0,36789851.153664306,33864912.690795355,ae1efa83-e4d9-42ed-86f8-5cc5df7c3732
19140477.0,14065157.677058354,19470409.716355532,3c1ac104-84af-482a-8472-3c5e82adaeb0
61758550.0,40158231.57353714,41172700.47964377,15da1fd7-426f-4720-8174-ff378cae830d
30445296.0,36789851.153664306,19470409.716355532,49dd2047-98da-4943-b1c8-0c034126e899
11380265.0,6858093.216200304,7465621.600713013,f5e6f3e4-cc12-434a-ad4f-c822c314fd64
14046231.0,14065157.677058354,19470409.716355532,2979ca4e-fe45-4849-93c6-ce0008111623
42029197.0,36789851.153664306,33864912.690795355,433a0bae-3b74-496b-aacd-ce7ed74047a2
22934121.0,29295262.692050073,19470409.716355532,41f27c21-7b40-4c51-9dd2-dd1bb2c9f675
43731730.0,40158231.57353714,35372498.8908031,a430dbe1-53c0-4068-9ec8-cf4c6cafe070
62786746.0,24678235.832407784,41172700.47964377,3309ae0a-4104-43a7-9a49-580ea25d0357
38390450.0,36789851.153664306,33864912.690795355,4fa7fd20-fe27-44dc-9dfd-901038ca4aa7
65964808.0,56590681.6535342,41172700.47964377,4f76f9ee-2405-4d32-beb6-49c52b3371b0
60122783.0,56590681.6535342,33864912.690795355,0e68b4dd-5498-40c7-b47e-c55a3cd73b72
29009827.0,29295262.692050073,41172700.47964377,ec9273a6-d1d6-45b0-b033-1f6d6befc58c
9921428.0,14065157.677058354,19470409.716355532,ca1dcb22-1777-453a-a32f-d73795ec1f9d
15623244.0,24202373.90138675,19470409.716355532,ed63ca07-6972-4e99-89b2-d33cd15e2f1e
85627395.0,36789851.153664306,41172700.47964377,00ade7d8-9f53-418b-8376-737c978799f4
32181212.0,35024646.505911104,41172700.47964377,705e5b66-ba6d-4484-9e96-307b5428bb4c
21064673.0,29295262.692050073,19470409.716355532,031ecd18-f372-4a70-863c-0fa083ea81ff
1334652.0,2232150.4466731064,7465621.600713013,cd6e8890-9c7b-4947-b064-44f0d0d62d2c
21365120.0,24202373.90138675,19470409.716355532,7164ddf2-71b3-47b2-8d3c-4ed7ffb22b65
34507339.0,24202373.90138675,33864912.690795355,16975190-7cc6-4d9e-b7e6-f9caf70edd10
22967504.0,29295262.692050073,33864912.690795355,4146dafd-0665-4f9e-adb7-50d83ecf4388
7135282.0,14065157.677058354,19470409.716355532,c5fcb1d9-6ab9-4c97-add7-42344a04c3d9
1016846.0,2232150.4466731064,7465621.600713013,ecb65bf4-0427-4c50-8602-fb6aff65520d
15489712.0,21043661.273426056,19470409.716355532,14d1e0b4-217f-4e07-9f3b-f534be7db4d6
18251154.0,36789851.153664306,19470409.716355532,1de5b4a7-f300-4231-90a4-f141c8d1190c
37595935.0,29809416.300904978,19470409.716355532,0f3a64f7-aa76-4b82-9ff4-09fb7691fac3
33493164.0,40158231.57353714,33864912.690795355,e09e98ba-82f1-4722-b44a-c6e56b1ca1b5
3471164.0,2232150.4466731064,7465621.600713013,ed73152f-c75c-41d7-bfc8-d7382759f538
16811679.0,14065157.677058354,19470409.716355532,c1dbc220-11ba-4fdd-8b82-63d74e3df1cf
23000887.0,29295262.692050073,19470409.716355532,fb58ec55-17f3-460c-970f-624dda7cbecb
50975841.0,40158231.57353714,41172700.47964377,d58b6d33-70a7-4a3f-89e4-b9a8684849b0
19395523.0,24202373.90138675,19470409.716355532,18b2c10c-b7e7-467a-b2dc-0819812df108
7070519.0,10725118.066160789,7465621.600713013,a266b1a6-24e6-4742-a4dd-820cd52e720a
36721300.0,36789851.153664306,41172700.47964377,6367292b-3474-4ffd-b654-64b29de57fb1
13793856.0,14065157.677058354,19470409.716355532,82d8dd1a-e6ca-40bd-abbf-f4170a8199d5
6609166.0,10725118.066160789,7465621.600713013,9c55ccd3-dc97-45c6-8a5c-2bdd27a735d0
7190698.0,14065157.677058354,19470409.716355532,e968b82b-e77a-4bc7-ad20-f716147b2ce8
20049830.0,35024646.505911104,19470409.716355532,20c765a4-8930-4a7b-9363-8f53353c6d19
1601716.0,2232150.4466731064,7465621.600713013,71f3796a-917c-4761-882d-e2533097649a
45180552.0,29809416.300904978,41172700.47964377,8236b0ab-2bbc-41ac-81c8-69cdeda652fc
41194622.0,40158231.57353714,33864912.690795355,bdb68646-73eb-420b-a5a9-0c9aae5db8ac
25638144.0,24202373.90138675,33864912.690795355,00bd4e07-f232-47fa-bc4c-a06bdc86bdda
31659102.0,24202373.90138675,19470409.716355532,e764ec92-af11-4a1f-ae5c-f00f335b8b90
16424436.0,24202373.90138675,19470409.716355532,9ea3f1b3-0a56-4e79-ae6a-d0bdd5d08c0e
10482262.0,14065157.677058354,19470409.716355532,385d1191-84d4-408f-9c3e-a7ddabc7318e
20606658.0,36789851.153664306,19470409.716355532,5ce3d272-448f-474b-a37c-27dc99a9afe0
11684050.0,14065157.677058354,19470409.716355532,7cfba289-9f3e-4ca9-9a61-6e1a60b4d34b
31582989.0,29295262.692050073,33864912.690795355,bf1881f2-0729-4e18-b4f3-9bb13e4eceb8
24436356.0,40158231.57353714,33864912.690795355,f270f98d-e462-42ca-a74c-a74e815b68ca
71239322.0,35024646.505911104,33864912.690795355,a759a901-ecaf-49a0-ad07-370c17435ce1
10014900.0,14065157.677058354,19470409.716355532,27bc2c1a-06d9-400a-9823-623d677295c5
31002792.0,35024646.505911104,19470409.716355532,376e7bf1-2d34-415f-92a2-973d0be1ac8f
13653647.0,14065157.677058354,19470409.716355532,fb918277-d7bf-4fec-b4de-eaffdccf6ebf
66732617.0,56590681.6535342,41172700.47964377,fa277467-d582-429b-8e99-b64e0a573447
25304314.0,23653165.445305828,19470409.716355532,7997021a-667b-4c84-ae59-d879f8cd0e65
16285563.0,14065157.677058354,19470409.716355532,14796fc0-41ba-49c3-99b1-664c95dc3447
16825032.0,24202373.90138675,19470409.716355532,6e4bfd12-e0db-4357-8d9d-a23742aa39da
24396296.0,24202373.90138675,19470409.716355532,809f5882-4ed3-45c4-97e8-11cbb37fa642
32301391.0,24202373.90138675,35372498.8908031,ee0fee27-ae0d-4d67-9775-da2e2224778a
35058827.0,56590681.6535342,33864912.690795355,52981716-12ac-40bf-aa7e-b16c28d54a43
30285058.0,24202373.90138675,19470409.716355532,0ad35e3a-3b89-44d3-b740-07edc6eb443c
14922201.0,24202373.90138675,19470409.716355532,923c5b27-5cce-40d4-bb23-f42bc0b5364c
9480772.0,14065157.677058354,19470409.716355532,32f3c298-3cec-489d-bba6-24c019901343
29437129.0,24202373.90138675,35372498.8908031,bf1fd90e-301c-41a5-8d19-be7eaa750d39
12665510.0,21043661.273426056,19470409.716355532,fe5b7c07-7d60-433b-9718-232a88ff26c1
2002312.0,8654939.959484668,19470409.716355532,af325600-dc55-4a81-87db-d3048bc3ddfc
33683447.0,29809416.300904978,41172700.47964377,ceeb2fbc-3a7e-49ba-ab6c-2aad78f5f22b
34150809.0,24202373.90138675,19470409.716355532,9b626b52-ab68-4e97-80e1-61bfeed9c70c
9008069.0,6858093.216200304,7465621.600713013,0fa86b5f-f1dd-499f-a86b-fdd647674e74
6646555.0,14065157.677058354,19470409.716355532,e0188c88-902b-45ee-bcc6-1de464b3c764
21358443.0,29809416.300904978,19470409.716355532,94878f5b-1922-421b-8059-e6cc93a0db6c
21031290.0,24202373.90138675,19470409.716355532,47644266-eb7e-4124-91ab-dc84b887f00d
24770186.0,36789851.153664306,34927072.57614895,78e5dc85-c4e3-44be-bf52-5b505f8591d3
18554271.0,24202373.90138675,19470409.716355532,23c6d78d-a89f-403d-bfb9-3a0a1fcd1183
57752590.0,36789851.153664306,41172700.47964377,92d24df2-da4d-41db-86a5-5d7f45a2258e
2036363.0,6858093.216200304,7465621.600713013,71f8e50c-85fd-4ab6-a12e-48478ccd4391
19662587.0,24202373.90138675,19470409.716355532,62948b3c-96bf-41ef-bac3-18c0bf3bf081
15379548.0,14065157.677058354,19470409.716355532,7b4ad756-cea9-40e8-a6bc-047fae3cd72f
25471229.0,24202373.90138675,19470409.716355532,a9d039bf-433f-4ff4-a59f-e60b588c72ea
29190095.0,29809416.300904978,19470409.716355532,61c769a2-e32f-466b-9863-954f059ffa96
11717433.0,14065157.677058354,19470409.716355532,e8aa6afd-450e-4351-b029-dba5a062dac4
12251561.0,14065157.677058354,19470409.716355532,31f8c5e7-27e5-4efa-883a-f6150f35cfd8
37989854.0,25602868.655417893,33864912.690795355,d24ddf33-5474-4a52-8af6-323a31bd5d79
18761246.0,24202373.90138675,19470409.716355532,e7b6901b-cfad-4042-bafa-91403bfb6b94
10248581.0,14065157.677058354,19470409.716355532,ff8209b8-e7c5-4748-b322-bae12d56a1f1
62466270.0,47314850.72588492,41172700.47964377,f0fd0e57-28a8-41fa-a2e8-690a1d94ddab
23134419.0,24202373.90138675,33864912.690795355,ec6b430c-b772-4fd1-a166-5999354d0bd2
13546821.0,10725118.066160789,7465621.600713013,9db242fb-a5c0-43a9-9722-296b88558575
21431886.0,24202373.90138675,19470409.716355532,1ac89aea-da25-4e48-8ca4-1be01cdedaee
34250958.0,24881245.477915,33864912.690795355,188a4b94-778e-4587-ae00-2522163f7459
